category,cardName,hue,rgb,lightness,hue2
Father,golf-humor-funny-fathers-day-card-root-349zfd1481,128.20344353293706,"[135.71377611686768, 218.7129267878376, 147.0704943094955]",69.49543194209909,128.20975981138562
Any+Woman,wishing-you-good-gifts-birthday-card-root-529hbd1239,128.41952983725142,"[232.56292339760293, 237.9099791558103, 233.31683168316832]",92.2495887359634,128.45970178345178
Any+Man,snoopy-terrific-guy-pop-up-musical-birthday-card,128.76501368263158,"[133.17202174987642, 171.42041522491348, 137.29485912011864]",59.72400724995881,126.46746751274614
Nephew,make-a-birthday-card-for-nephew,128.86858110085217,"[48.579184861717614, 80.91266375545851, 53.357933042212515]",25.390558552387475,128.86774020735513
Daughter,blessing-spanish-daughter-birthday-card,129.53647143370458,"[231.9334742601343, 239.26883859736384, 233.8787615021139]",92.39261036421532,135.91157973250148
Husband,love-our-journey-christmas-card-for-husband-root-529xxo2601,129.6132596685066,"[254.7622819100092, 254.88303489439852, 254.72314049586777]",99.9227794882875,105.31227566402107
Grandmother,your-beauty-outshines-birthday-card-for,130.18675721562116,"[235.77760759687547, 237.57773012712514, 236.1364680655537]",92.81477210274522,131.96120139538863
Wife,red-birds-with-tropical-plants-anniversary-card,130.29344535738545,"[234.14621893178213, 236.28595980962453, 234.51586462189317]",92.24160367478564,130.3651529193701
Boy,start-to-finish-fun-birthday-card-with-maze-root-699hfi1278,130.7697008435155,"[8.191840133222314, 156.53388842631142, 34.79517069109076]",32.29916246265368,130.76026556083679
Son,love-you-birthday-card-son-from-mom,131.45637249474026,"[228.3974755280783, 197.8665636269964, 110.51597114889232]",66.45361699548444,44.46020244047411
Grandmother,i-can-always-count-on-you-birthday-card-for-grandma-root-799fbd5201,131.86612370485676,"[170.1582063232145, 218.57324600075577, 179.72994079858924]",76.22185339685691,131.8621005445317
Grandfather,forest-scene-spanish-fathers-day-card-for-grandpa,132.0269544411348,"[52.1335110249576, 72.80930457959776, 57.73055488248122]",24.498591295010858,136.24230917976305
Brother,shared-memories-christmas-card-for-brother-root-359sx4102,132.7368586644211,"[10.275983487129675, 62.76044196211753, 21.417435648372997]",14.32086773514651,132.7368586644211
Daughter,folk-art-hearts-and-flowers-wedding-shower-card-for-daughter-root-399w2422,133.55306176548558,"[247.1827485380117, 248.05209010179772, 234.1811241065627]",94.55553219771772,63.76040816804525
Mother,green-and-pink-floral-mothers-day-card-from-us,133.9803472690181,"[82.55293622395286, 163.21658598189856, 120.02525784045464]",48.19010239330421,147.87301719841454
Any+Woman,a-day-for-smiling-and-dreaming-birthday-card-root-299hbd4265,134.0589674955223,"[237.47812251392205, 229.55926809864758, 217.9228321400159]",89.29430483410547,35.70318538708759
Father,new-dad-fathers-day-card-root-399sfd6025,134.67341629754623,"[216.51531058617672, 235.48293963254594, 220.4922717993584]",88.62710788602405,132.58025830258302
Wife,only-mine-spanish-birthday-card-wife,134.9409448818922,"[240.2789173443379, 240.91188251001336, 240.45551644617066]",94.35113722634338,136.7401725790982
Granddaughter,disney-tinker-bell-christmas-card-for-granddaughter-root-499xxo1123,135.11254223702485,"[18.920303605313094, 110.53178368121442, 41.62974383301708]",25.38276221304461,134.87331514056243
Mother,butterflies-and-flowers-spanish-mothers-day-card,135.3584332402693,"[212.5649181547619, 230.52213541666666, 217.22730654761904]",86.8798144257703,135.57832148998324
Grandfather,happy-toucan-birthday-card-for-grandpa-root-459hkb4651,135.78869379446272,"[111.79313850063532, 216.284625158831, 138.91029224904702]",64.32897326656202,135.57092617723885
Niece,daffodil-niece-easter-card,135.90897864792655,"[209.97508493771235, 230.64960362400905, 217.6885617214043]",86.39699775720025,142.38545980411496
Husband,mandala-designs-fathers-day-card-for-husband,136.03267211201808,"[240.92564402810305, 242.5852849336456, 241.45374707259953]",94.8060645023037,139.0921919096885
Father,may-god-grant-you-a-happy-day-religious-spanishlanguage-fathers-day-card,136.47465975581298,"[204.55767412543335, 222.57737157264418, 208.10069335014182]",83.7519697447211,131.79715442533202
Grandmother,white-flowers-mothers-day-card-for-grandma,136.5339849886542,"[96.35149609966236, 162.86447782046804, 114.69053440447084]",50.82666155296675,136.54327125052515
Any+Woman,spanish-mothers-day-card-from-anyone,136.7955390334572,"[227.98652416356876, 239.66527261462207, 231.29244114002478]",91.69643074082174,136.98427013979148
Any+Woman,look-forward-to-more-loving-giving-and-living-birthday-card-root-599hbd2172,137.3091209244775,"[190.80616740088107, 226.06412139011258, 217.88056779246207]",81.73927231195954,166.07368947134609
Mother,where-your-heart-is-mothers-day-card-with-frame-root-899msi3596,137.36907120382236,"[212.71353436185134, 235.2859396914446, 219.24894810659185]",87.84303412809723,137.37186706329166
Sister,together-were-family-birthday-card-root-599fbd4195,137.46545629820054,"[174.693176239568, 185.82007854688268, 159.12174766813942]",67.63565219902394,85.0058380604768
Any+Woman,you-live-a-beautiful-life-birthday-card,137.6300736795597,"[213.8168098444393, 223.45855583933132, 216.54097980032506]",85.7402677811315,136.95234425795272
Husband,i-am-loved-anniversary-card-for-husband-root-499cey1612,137.87234042553231,"[229.34937825912556, 195.81227436823104, 118.46450060168472]",68.19879977662946,41.85301480270297
Father,crib-with-mobile-bear-blanket-new-baby-card,137.88224983567574,"[220.41873589164786, 230.07298720842738, 226.80699774266367]",88.33171041177945,159.7022719301665
Girl,mazel-tov-with-confetti-card-root-799lad7088,137.90134225566686,"[46.87779491133385, 51.51811873554356, 68.4579799537394]",22.61485781668103,227.09837617678056
Grandson,you-are-a-blessing-religious-graduation-card-for-grandson-root-399gdd1216,138.07192328183268,"[205.7870528109029, 175.91701143830616, 156.22024823558044]",70.98182373460456,23.842686699072036
Father,rustic-pine-trees-christmas-card-for-dad-root-599xxo6584,138.49422361464656,"[10.566843783209352, 75.68034006376196, 30.773219978746013]",16.911212519013983,138.61952807000938
Mother,crib-with-mobile-bear-blanket-new-baby-card,138.52584995365248,"[219.11623616236162, 228.43062730627307, 224.5531365313653]",87.75428695463425,155.0225814119326
Mother,disney-the-little-mermaid-i-treasure-you-birthday-card-for-mom-root-499fbd8255,138.52684456161612,"[233.25007416196974, 245.73183031741323, 237.10508751112428]",93.91802048615351,138.53111037170828
Mother,from-the-one-you-welcomed-to-your-heart-mom-card-root-499moa2329,138.54277967193752,"[194.25056360708535, 230.26151368760065, 205.05314009661836]",83.2376622146443,137.99881946804513
Mother,faux-leather-bookmark-with-chain-mothers-day-card,138.5715773034874,"[243.81965625756476, 245.2833454369402, 244.00786734446865]",95.90254935186373,127.71520714462892
Boy,mazel-tov-with-confetti-card-root-799lad7088,139.0159987573781,"[46.93166287015946, 51.83826879271071, 69.22209567198178]",22.77524677296887,226.79270348985744
Boy,hightop-sneakers-birthday-card-root-299mhb8209,139.1782107628579,"[223.2154811715481, 242.05906018667525, 229.89539748953976]",91.23030222710264,141.26957828752975
Wife,love-you-love-our-life-anniversary-card-for-wife-root-699avy2265,139.21013316011684,"[242.0550983899821, 247.65921288014312, 243.86994633273704]",96.02241397453436,139.43052319085794
Boy,spanish-confirmation-card-boy,139.70532807949357,"[187.09145427286356, 207.10194902548724, 207.20389805097452]",77.31281418114473,180.3041371598957
Mother,herd-it-all-funny-mothers-day-card-root-479moa3463,139.99978539160662,"[24.208199069101326, 58.546902971715, 35.48943788041532]",16.226490596238495,139.71170288192852
Father,snoopy-and-woodstock-spanishlanguage-fathers-day-card-for-dad-from-all-root-499fth7155,140.01491201908715,"[203.1574705517669, 196.34593924364538, 137.7451952882827]",66.84365996863717,53.75206141597955
Father,cute-prairie-dogs-funny-fathers-day-card-root-499fd1243,140.15879254775564,"[185.53660725734068, 190.4204385177587, 187.16040518015132]",73.7170677990391,139.9490666596659
Grandson,easter-basket-easter-card-for-grandson-and-family,140.67066770729605,"[183.02860824742268, 211.70128865979382, 192.9085051546392]",77.39801900141501,140.67451685393266
Father,sailboat-and-lighthouse-pop-up-fathers-day-card,140.70966313147474,"[203.86212463674525, 220.16645140458508, 205.23312883435582]",83.14285804731966,125.04530196358014
Father,koi-fish-mini-cards-spanish-fathers-day-card,140.72668463611856,"[215.6373937677054, 234.55256531318855, 222.23449795404468]",88.2725409962537,140.92638970936952
Son,my-es-for-you-birthday-card-for-son,141.21838759256678,"[152.46693582068772, 158.4630377279688, 154.58499234303216]",60.96666148012873,141.19433480380775
Husband,green-treasure-map-spanish-love-fathers-day-card,141.46606743497566,"[71.51084337349397, 135.82128514056225, 93.56425702811245]",40.65335853216789,140.5752718053118
Father,por-papi-trophy-spanishlanguage-fathers-day-card-root-559ftv6515,141.50220376169423,"[244.92821858598333, 242.42327878974993, 226.18647730781106]",92.37543056741066,51.9806604123253
Daughter,like-a-daughter-christmas-card-root-399xxo1646,141.53257303823798,"[96.24690594059406, 153.652949669967, 117.0013407590759]",48.9999716883453,141.69224716093345
Mother,your-dreams-and-prayers-mothers-day-card-root-729moa7433,141.63822247566318,"[234.83182857830747, 240.72878295413506, 236.94956061153243]",93.24717873185148,141.5473808843342
Any+Woman,lady-with-flowers-in-her-hair-thinking-of-you-card,142.35800344233866,"[240.1684882721356, 240.31118752302592, 240.221662777846]",94.21170113630615,142.35800344233866
Brother,love-you-still-birthday-card-for-brother,142.5454194313777,"[200.3625549521593, 216.44634083268684, 203.31988621670547]",81.72723446761691,131.03222072158988
Mother,thanks-for-helping-me-grow-birthday-card-for-mom-root-559fbd4193,142.81094429633788,"[242.1817521194994, 240.62785627775534, 235.3488897860315]",93.63345919716292,46.35509601181682
Mother,heart-flag-patriotic-mothers-day-card,142.8880526810913,"[208.075802714333, 217.94571333995367, 214.52763985435286]",83.53363059887975,159.22124962269825
Brother,thankful-birthday-card-brother-sister,143.10033514328018,"[164.76240014861602, 194.57997399219767, 176.59260635333456]",70.45928904721836,143.8051685897276
Grandson,family-at-the-heart-easter-card-for-grandson-and-wife-root-299e8507,143.19294862218356,"[168.8481699051062, 190.98749811718633, 177.3943364964603]",70.55601333770441,143.1610458352327
Niece,butterfly-and-peacock-feathers-birthday-card-for-niece-root-699fbd2127,143.20286561847198,"[66.22502210433245, 98.39854111405836, 77.67572944297082]",32.279130042821734,141.3542833194781
Grandmother,grandma-pickatitle-root-399e2244,143.2990703799061,"[249.19176919813322, 247.4961108754066, 229.19777966341394]",93.80187232579357,54.91149581793432
Mother,if-wishes-were-flowers-mothers-day-card-root-559iem1133,143.67257060794648,"[228.41462658816238, 243.55144096684228, 232.87124264022313]",92.54236618725582,137.66533937948478
Husband,park-bench-anniversary-card-for-him-root-799avy2184,143.74825456691656,"[222.5737968927624, 242.7342743463433, 230.38442591890868]",91.23687671355015,143.24536919563562
Wife,flowers-in-vase-wife-religious-mothers-day-card,144.27314076436866,"[232.12402745995422, 224.11090770404272, 219.77986270022885]",88.60860591376137,21.051460774136093
Mother,bear-hug-pop-up-christmas-card-for-mom-root-459xkd2372,144.2998876062063,"[11.484631690514043, 147.3060413354531, 66.41918388977213]",31.135426083522965,144.26769933084918
Any+Woman,you-are-a-unicorn-queen-thinking-of-you-card,144.36137071649478,"[242.75352112676057, 241.47026604068859, 240.9374021909233]",94.84135751327132,17.60448082723043
Boy,disney-mickey-spanish-2nd-birthday-card,144.5336414324739,"[185.15705128205127, 223.7533831908832, 201.21492165242165]",80.17851656332049,144.9627924357691
Husband,vintage-typewriter-anniversary-card-for-husband,145.05732319979373,"[193.29510351626683, 200.5412421952021, 194.71376930660531]",77.22281288460175,131.7469387755101
Wife,the-little-things-christmas-card-for-the-one-i-love-root-529xxo2856,145.18733967854754,"[194.58891752577318, 240.74613402061857, 207.784793814433]",85.35981402870428,137.153386565414
Son,youre-a-good-man-birthday-card-for-son,145.38713910761197,"[236.43798862828714, 238.06130063965884, 237.13059701492537]",93.03907632704822,145.59982486865147
Granddaughter,tinker-bell-granddaughter-bracelet-birthday-card,145.55041210342085,"[222.08236434108528, 232.31459948320415, 227.26388888888889]",89.09744388711556,150.3835348338015
Grandson,fireworks-graduation-card-from-grparents,146.6981769074951,"[12.791834002677376, 12.884203480589022, 12.920682730923694]",5.041669947764916,196.98701298701312
Any+Woman,great-mom-trophy-mothers-day-card,147.02251876563562,"[242.04430037817397, 102.32306861156133, 100.98271204754187]",67.26019851484624,0.5701154707876206
Mother,butterfly-thankful-for-everything-birthday-card-for-mom-root-599quf8007,147.0721600381043,"[166.5516241299304, 197.65052204176334, 182.03538283062645]",71.41218552386151,149.87326189743447
Husband,copper-filigree-anniversary-card-for-husband,147.37940964722827,"[219.68646591661152, 223.8457974851092, 221.66479152878887]",86.96711047092562,148.53812800827382
Granddaughter,fireworks-graduation-card-from-grparents,147.81049935979527,"[16.74870387313205, 17.113144251296127, 16.455779200975908]",6.5821418533866725,93.26374391092578
Wife,thankful-for-our-happy-life-birthday-card-for-wife-root-699fbd8166,147.83835807050087,"[219.14136025909698, 235.39302724328442, 227.41703181558393]",89.12438970634929,150.55319148936175
Granddaughter,filled-with-love-spanish-birthday-card,147.99975793937247,"[185.31209950998868, 229.06879004900114, 205.6990199773841]",81.2511548154882,147.95493015983772
Daughter,love-the-woman-you-are-flower-birthday-card-for-daughter-root-699fbd4167,148.02762830294756,"[241.37656781720952, 235.6762275157997, 223.16947010209043]",91.08745841554901,41.21499519384806
Father,diamond-pattern-spanish-fathers-day-card,148.03794913201375,"[237.9224033816425, 238.63919082125605, 238.388134057971]",93.4434498437056,158.98483572030162
Grandson,chalice-and-grapes-first-holy-communion-card-for-grandson-root-499cds6097,148.3188573429616,"[198.71354166666666, 239.0593607305936, 217.76426940639269]",85.8378239994628,148.3311552697056
Wife,floral-25th-anniversary-card-for-wife,148.40741204457242,"[213.7735204855842, 235.99355083459787, 224.29868487607487]",88.18962182748669,148.4207471146624
Husband,a-little-love-note-anniversary-card-for-husband-root-359avy6091,148.74738684198076,"[235.95050171316691, 249.0153573176701, 242.21182085168869]",95.09134490800726,148.75494071146238
Boy,tiger-face-one-year-teal-1st-birthday-card,148.9081491534741,"[196.77212948912495, 211.36216489630755, 203.73571067273647]",80.02633223243775,148.6370018547729
Boy,star-wars-yoda-with-lightsaber-birthday-card-root-295quj3627,149.11102590787095,"[13.950758459743291, 40.38646441073512, 26.153325554259045]",10.654357425584005,147.6956487195106
